"id","user_id","channel","platform","location","gender","since_last","revenue","items","orders","avg_order"
"1 - Stars",569058,"organic search","desktop","international","female",74,272,4,2,136
"1 - Stars",919979,"other","desktop","US","female",18,272,4,2,136
"1 - Stars",1219452,"email","desktop","US","female",39,272,4,2,136
"2 - High enders",1349419,"direct","desktop","US","female",44,272,4,2,136
"1 - Stars",1395509,"direct","desktop","US","female",32,272,4,2,136
"2 - High enders",1548818,"organic search","mobile","US","female",23,272,4,2,136
"2 - High enders",1557392,"organic search","mobile","US","female",24,272,4,2,136
"1 - Stars",1591064,"paid","mobile","US","female",5,272,4,2,136
"1 - Stars",1664069,"paid","desktop","US","male",37,272,4,2,136
"2 - High enders",1678669,"paid","desktop","US","female",22,272,4,2,136
"1 - Stars",1864134,"paid","mobile","US","female",65,272,4,2,136
"2 - High enders",1895385,"email","desktop","US","female",43,272,4,2,136
"2 - High enders",1930723,"organic search","desktop","international","female",7,272,4,2,136
"1 - Stars",1939769,"other","desktop","US","female",77,272,4,2,136
"2 - High enders",1995434,"paid","mobile","US","female",3,272,4,2,136
"2 - High enders",2054693,"organic search","desktop","international","female",52,272,4,2,136
"2 - High enders",2064801,"organic search","desktop","US","female",30,272,4,2,136
"1 - Stars",2130350,"direct","desktop","US","female",30,272,4,2,136
"1 - Stars",2214232,"email","mobile","US","female",25,272,4,2,136
"1 - Stars",2267617,"organic search","desktop","US","male",11,272,4,2,136
"1 - Stars",2323192,"direct","mobile","US","female",90,272,4,2,136
"1 - Stars",2384629,"organic search","mobile","US","male",37,272,4,2,136
"1 - Stars",2468068,"direct","mobile","US","female",11,272,4,2,136
"1 - Stars",2519392,"paid","desktop","US","female",28,272,4,2,136
"1 - Stars",2621807,"email","desktop","US","female",4,272,4,2,136
"1 - Stars",360315,"paid","mobile","US","female",23,272,4,3,90.67
"2 - High enders",1307133,"organic search","desktop","US","female",58,272,4,3,90.67
"1 - Stars",1434227,"email","mobile","US","female",16,272,4,3,90.67
"2 - High enders",1506577,"email","mobile","US","female",15,272,4,3,90.67
"1 - Stars",1514617,"direct","desktop","US","male",18,272,4,3,90.67
"2 - High enders",1523987,"organic search","desktop","US","female",65,272,4,3,90.67
"2 - High enders",1696448,"paid","mobile","US","female",2,272,4,3,90.67
"1 - Stars",2103180,"organic search","desktop","US","female",1,272,4,3,90.67
"1 - Stars",2308742,"direct","desktop","US","female",28,272,4,3,90.67
"2 - High enders",2356000,"paid","desktop","international","female",4,272,4,3,90.67
"1 - Stars",2547594,"paid","desktop","US","female",14,272,4,3,90.67
"1 - Stars",2390232,"direct","desktop","US","female",5,272,4,4,68
"2 - High enders",352052,"organic search","desktop","US","female",12,204,3,1,204
"1 - Stars",443165,"organic search","desktop","US","female",34,204,3,1,204
"2 - High enders",1328268,"organic search","desktop","US","female",48,204,3,1,204
"2 - High enders",1337179,"organic search","desktop","US","female",23,204,3,1,204
"1 - Stars",1339032,"organic search","desktop","international","female",79,204,3,1,204
"2 - High enders",1405044,"organic search","mobile","US","female",51,204,3,1,204
"1 - Stars",1613403,"direct","mobile","US","female",99,204,3,1,204
"2 - High enders",1839889,"direct","desktop","US","male",116,204,3,1,204
"1 - Stars",1859396,"direct","desktop","US","female",47,204,3,1,204
"1 - Stars",1919798,"email","mobile","US","female",26,204,3,1,204
"2 - High enders",1938353,"organic search","desktop","US","male",20,204,3,1,204
"1 - Stars",1966773,"direct","desktop","US","female",6,204,3,1,204
"2 - High enders",2190748,"organic search","mobile","US","female",53,204,3,1,204
"1 - Stars",2277635,"paid","mobile","US","male",102,204,3,1,204
"1 - Stars",2313072,"paid","mobile","US","female",51,204,3,1,204
"1 - Stars",2345642,"direct","desktop","international","female",41,204,3,1,204
"1 - Stars",2460064,"paid","desktop","US","female",29,204,3,1,204
"1 - Stars",2483949,"paid","desktop","US","female",42,204,3,1,204
"1 - Stars",747462,"email","desktop","US","female",52,204,3,2,102
"1 - Stars",1094695,"direct","desktop","US","female",60,204,3,2,102
"1 - Stars",1119256,"organic search","mobile","international","female",85,204,3,2,102
"2 - High enders",1141204,"direct","desktop","US","female",99,204,3,2,102
"1 - Stars",1268790,"email","mobile","US","female",32,204,3,2,102
"1 - Stars",1290358,"paid","desktop","US","female",83,204,3,2,102
"2 - High enders",1358098,"organic search","desktop","international","female",6,204,3,2,102
"1 - Stars",1362687,"direct","mobile","US","female",17,204,3,2,102
"2 - High enders",1379779,"other","desktop","US","female",50,204,3,2,102
"2 - High enders",1406037,"email","desktop","US","female",38,204,3,2,102
"1 - Stars",1423787,"paid","desktop","US","female",6,204,3,2,102
"2 - High enders",1425935,"organic search","mobile","US","female",6,204,3,2,102
"2 - High enders",1429531,"organic search","desktop","US","female",31,204,3,2,102
"2 - High enders",1452628,"other","desktop","US","female",19,204,3,2,102
"1 - Stars",1453934,"paid","desktop","US","female",74,204,3,2,102
"2 - High enders",1462133,"direct","desktop","US","female",6,204,3,2,102
"1 - Stars",1465937,"direct","mobile","US","male",20,204,3,2,102
"1 - Stars",1466180,"other","mobile","US","female",22,204,3,2,102
"1 - Stars",1471624,"email","mobile","US","female",11,204,3,2,102
"2 - High enders",1481370,"other","mobile","US","female",49,204,3,2,102
"2 - High enders",1486324,"paid","desktop","US","female",14,204,3,2,102
"2 - High enders",1490184,"paid","mobile","US","female",60,204,3,2,102
"2 - High enders",1520338,"organic search","desktop","US","female",61,204,3,2,102
"2 - High enders",1554239,"organic search","mobile","international","female",15,204,3,2,102
"2 - High enders",1583443,"paid","desktop","US","female",25,204,3,2,102
"1 - Stars",1588624,"email","mobile","US","female",33,204,3,2,102
"1 - Stars",1604506,"other","desktop","US","female",62,204,3,2,102
"2 - High enders",1666196,"paid","desktop","US","female",60,204,3,2,102
"2 - High enders",1705652,"organic search","mobile","international","female",11,204,3,2,102
"2 - High enders",1707567,"other","desktop","US","female",23,204,3,2,102
"2 - High enders",1749260,"email","desktop","international","female",53,204,3,2,102
"2 - High enders",1778829,"organic search","desktop","US","female",67,204,3,2,102
"1 - Stars",2049256,"organic search","desktop","US","female",50,204,3,2,102
"2 - High enders",2051244,"other","desktop","US","male",17,204,3,2,102
"1 - Stars",2062522,"paid","desktop","US","female",51,204,3,2,102
"1 - Stars",2159543,"organic search","desktop","US","female",28,204,3,2,102
"1 - Stars",2185917,"paid","mobile","US","female",6,204,3,2,102
"2 - High enders",2195085,"paid","desktop","US","female",55,204,3,2,102
"1 - Stars",2204748,"paid","mobile","US","female",68,204,3,2,102
"1 - Stars",2252486,"direct","mobile","US","female",42,204,3,2,102
"1 - Stars",2253671,"organic search","mobile","US","female",28,204,3,2,102
"1 - Stars",2266426,"paid","desktop","US","female",33,204,3,2,102
"1 - Stars",2267442,"paid","desktop","US","female",71,204,3,2,102
